Frequency [D/H],Observation time UTC,Data Source (rainfall),Rainfall [mm],PERIOD [hrs],Deficit [mm],Runoff [mm],Data source (water balance)
S,2024-10-01T05:00:00Z,S,0,6,,,
S,2024-10-01T11:00:00Z,S,0,6,,,
S,2024-10-01T17:00:00Z,S,0,6,,,
S,2024-10-01T23:00:00Z,S,0,6,,,
S,2024-10-02T05:00:00Z,S,3,6,,,
S,2024-10-02T11:00:00Z,S,20,6,,,
S,2024-10-02T17:00:00Z,S,11,6,,,
S,2024-10-02T23:00:00Z,S,0,6,,,
S,2024-10-03T05:00:00Z,S,0.2,6,,,
S,2024-10-03T11:00:00Z,S,0,6,,,
S,2024-10-03T17:00:00Z,S,0,6,,,
S,2024-10-03T23:00:00Z,S,0.1,6,,,
S,2024-10-04T05:00:00Z,S,0,6,,,
S,2024-10-04T11:00:00Z,S,0,6,,,
S,2024-10-04T17:00:00Z,S,0,6,,,
S,2024-10-04T23:00:00Z,S,0,6,,,
S,2024-10-05T05:00:00Z,S,2,6,,,
S,2024-10-05T11:00:00Z,S,0.3,6,,,
S,2024-10-05T17:00:00Z,S,2,6,,,
S,2024-10-05T23:00:00Z,S,0.5,6,,,
S,2024-10-06T05:00:00Z,S,0,6,,,
S,2024-10-06T11:00:00Z,S,1,6,,,
S,2024-10-06T17:00:00Z,S,2,6,,,
S,2024-10-06T23:00:00Z,S,2,6,,,
S,2024-10-07T05:00:00Z,S,0,6,,,
S,2024-10-07T11:00:00Z,S,0,6,,,
S,2024-10-07T17:00:00Z,S,0,6,,,
S,2024-10-07T23:00:00Z,S,0,6,,,
S,2024-10-08T05:00:00Z,S,0.3,6,,,
S,2024-10-08T11:00:00Z,S,0,6,,,
S,2024-10-08T17:00:00Z,S,7,6,,,
S,2024-10-08T23:00:00Z,S,3,6,,,
S,2024-10-09T05:00:00Z,S,0,6,,,
S,2024-10-09T11:00:00Z,S,0.2,6,,,
S,2024-10-09T17:00:00Z,S,0,6,,,
S,2024-10-09T23:00:00Z,S,0.5,6,,,
S,2024-10-10T05:00:00Z,S,2,6,,,
S,2024-10-10T11:00:00Z,S,4,6,,,
S,2024-10-10T17:00:00Z,S,0,6,,,
S,2024-10-10T23:00:00Z,S,0.1,6,,,
S,2024-10-11T05:00:00Z,S,0.1,6,,,
S,2024-10-11T11:00:00Z,S,0,6,,,
S,2024-10-11T17:00:00Z,S,0,6,,,
S,2024-10-11T23:00:00Z,S,0,6,,,
S,2024-10-12T05:00:00Z,S,0,6,,,
S,2024-10-12T11:00:00Z,S,0,6,,,
S,2024-10-12T17:00:00Z,S,0.1,6,,,
S,2024-10-12T23:00:00Z,S,2,6,,,
S,2024-10-13T05:00:00Z,S,2,6,,,
S,2024-10-13T11:00:00Z,S,4,6,,,
S,2024-10-13T17:00:00Z,S,0,6,,,
S,2024-10-13T23:00:00Z,S,0,6,,,
S,2024-10-14T05:00:00Z,S,0,6,,,
S,2024-10-14T11:00:00Z,S,2,6,,,
S,2024-10-14T17:00:00Z,S,2,6,,,
S,2024-10-14T23:00:00Z,S,0.1,6,,,
S,2024-10-15T05:00:00Z,S,0,6,,,
S,2024-10-15T11:00:00Z,S,0,6,,,
S,2024-10-15T17:00:00Z,S,0,6,,,
S,2024-10-15T23:00:00Z,S,0,6,,,
S,2024-10-16T05:00:00Z,S,0,6,,,
S,2024-10-16T11:00:00Z,S,0,6,,,
S,2024-10-16T17:00:00Z,S,0,6,,,
S,2024-10-16T23:00:00Z,S,0,6,,,
S,2024-10-17T05:00:00Z,S,0,6,,,
S,2024-10-17T11:00:00Z,S,0,6,,,
S,2024-10-17T17:00:00Z,S,0,6,,,
S,2024-10-17T23:00:00Z,S,0,6,,,
S,2024-10-18T05:00:00Z,S,0,6,,,
S,2024-10-18T11:00:00Z,S,0,6,,,
S,2024-10-18T17:00:00Z,S,0,6,,,
S,2024-10-18T23:00:00Z,S,0,6,,,
S,2024-10-19T05:00:00Z,S,0,6,,,
S,2024-10-19T11:00:00Z,S,0,6,,,
S,2024-10-19T17:00:00Z,S,0,6,,,
S,2024-10-19T23:00:00Z,S,0,6,,,
S,2024-10-20T05:00:00Z,S,0,6,,,
S,2024-10-20T11:00:00Z,S,0,6,,,
S,2024-10-20T17:00:00Z,S,0,6,,,
S,2024-10-20T23:00:00Z,S,0.1,6,,,
S,2024-10-21T05:00:00Z,S,0,6,,,
S,2024-10-21T11:00:00Z,S,0,6,,,
S,2024-10-21T17:00:00Z,S,0,6,,,
S,2024-10-21T23:00:00Z,S,0,6,,,
S,2024-10-22T05:00:00Z,S,0,6,,,
S,2024-10-22T11:00:00Z,S,0,6,,,
S,2024-10-22T17:00:00Z,S,0,6,,,
S,2024-10-22T23:00:00Z,S,0,6,,,
S,2024-10-23T05:00:00Z,S,0,6,,,
S,2024-10-23T11:00:00Z,S,0,6,,,
S,2024-10-23T17:00:00Z,S,0,6,,,
S,2024-10-23T23:00:00Z,S,0,6,,,
S,2024-10-24T05:00:00Z,S,0.2,6,,,
S,2024-10-24T11:00:00Z,S,0,6,,,
S,2024-10-24T17:00:00Z,S,0,6,,,
S,2024-10-24T23:00:00Z,S,0.1,6,,,
S,2024-10-25T05:00:00Z,S,0,6,,,
S,2024-10-25T11:00:00Z,S,0,6,,,
S,2024-10-25T17:00:00Z,S,0,6,,,
S,2024-10-25T23:00:00Z,S,0,6,,,
S,2024-10-26T05:00:00Z,S,4,6,,,
S,2024-10-26T11:00:00Z,S,21,6,,,
S,2024-10-26T17:00:00Z,S,0.1,6,,,
S,2024-10-26T23:00:00Z,S,0.2,6,,,
S,2024-10-27T05:00:00Z,S,0.8,6,,,
S,2024-10-27T11:00:00Z,S,0.1,6,,,
S,2024-10-27T17:00:00Z,S,0,6,,,
S,2024-10-27T23:00:00Z,S,3,6,,,
S,2024-10-28T05:00:00Z,S,0,6,,,
S,2024-10-28T11:00:00Z,S,0.2,6,,,
S,2024-10-28T17:00:00Z,S,0.1,6,,,
S,2024-10-28T23:00:00Z,S,0.2,6,,,
S,2024-10-29T05:00:00Z,S,0.1,6,,,
S,2024-10-29T11:00:00Z,S,3,6,,,
S,2024-10-29T17:00:00Z,S,2,6,,,
S,2024-10-29T23:00:00Z,S,5,6,,,
S,2024-10-30T05:00:00Z,S,0.4,6,,,
S,2024-10-30T11:00:00Z,S,0.1,6,,,
S,2024-10-30T17:00:00Z,S,0,6,,,
S,2024-10-30T23:00:00Z,S,0,6,,,
S,2024-10-31T05:00:00Z,S,0,6,,,
S,2024-10-31T11:00:00Z,S,0,6,,,
S,2024-10-31T17:00:00Z,S,0,6,,,
S,2024-10-31T23:00:00Z,S,0,6,,,
S,2024-11-01T05:00:00Z,S,0,6,,,
S,2024-11-01T11:00:00Z,S,0,6,,,
S,2024-11-01T17:00:00Z,S,0,6,,,
S,2024-11-01T23:00:00Z,S,0,6,,,
S,2024-11-02T05:00:00Z,S,0.1,6,,,
S,2024-11-02T11:00:00Z,S,0.3,6,,,
S,2024-11-02T17:00:00Z,S,0,6,,,
S,2024-11-02T23:00:00Z,S,0,6,,,
S,2024-11-03T05:00:00Z,S,0,6,,,
S,2024-11-03T11:00:00Z,S,0,6,,,
S,2024-11-03T17:00:00Z,S,0,6,,,
S,2024-11-03T23:00:00Z,S,0,6,,,
S,2024-11-04T05:00:00Z,S,0,6,,,
S,2024-11-04T11:00:00Z,S,0,6,,,
S,2024-11-04T17:00:00Z,S,0,6,,,
S,2024-11-04T23:00:00Z,S,0,6,,,
S,2024-11-05T05:00:00Z,S,0,6,,,
S,2024-11-05T11:00:00Z,S,0,6,,,
S,2024-11-05T17:00:00Z,S,0,6,,,
S,2024-11-05T23:00:00Z,S,0,6,,,
S,2024-11-06T05:00:00Z,S,0,6,,,
S,2024-11-06T11:00:00Z,S,0,6,,,
S,2024-11-06T17:00:00Z,S,0,6,,,
S,2024-11-06T23:00:00Z,S,0,6,,,
S,2024-11-07T05:00:00Z,S,0,6,,,
S,2024-11-07T11:00:00Z,S,0,6,,,
S,2024-11-07T17:00:00Z,S,0,6,,,
S,2024-11-07T23:00:00Z,S,0,6,,,
S,2024-11-08T05:00:00Z,S,0,6,,,
S,2024-11-08T11:00:00Z,S,0,6,,,
S,2024-11-08T17:00:00Z,S,0,6,,,
S,2024-11-08T23:00:00Z,S,0,6,,,
S,2024-11-09T05:00:00Z,S,0.1,6,,,
S,2024-11-09T11:00:00Z,S,0,6,,,
S,2024-11-09T17:00:00Z,S,0,6,,,
S,2024-11-09T23:00:00Z,S,0,6,,,
S,2024-11-10T05:00:00Z,S,0,6,,,
S,2024-11-10T11:00:00Z,S,0,6,,,
S,2024-11-10T17:00:00Z,S,1,6,,,
S,2024-11-10T23:00:00Z,S,2,6,,,
S,2024-11-11T05:00:00Z,S,0,6,,,
S,2024-11-11T11:00:00Z,S,0,6,,,
S,2024-11-11T17:00:00Z,S,0,6,,,
S,2024-11-12T11:00:00Z,S,0,6,,,
S,2024-11-12T17:00:00Z,S,0,6,,,
S,2024-11-12T23:00:00Z,S,0.1,6,,,
S,2024-11-13T05:00:00Z,S,0.3,6,,,
S,2024-11-13T11:00:00Z,S,0,6,,,
S,2024-11-13T17:00:00Z,S,0,6,,,
S,2024-11-13T23:00:00Z,S,0,6,,,
S,2024-11-14T05:00:00Z,S,0.2,6,,,
S,2024-11-14T11:00:00Z,S,0,6,,,
S,2024-11-14T17:00:00Z,S,3,6,,,
S,2024-11-14T23:00:00Z,S,14,6,,,
S,2024-11-15T05:00:00Z,S,15,6,,,
S,2024-11-15T11:00:00Z,S,0,6,,,
S,2024-11-15T17:00:00Z,S,0.9,6,,,
S,2024-11-15T23:00:00Z,S,0,6,,,
S,2024-11-16T05:00:00Z,S,0,6,,,
S,2024-11-16T11:00:00Z,S,0,6,,,
S,2024-11-16T17:00:00Z,S,0.4,6,,,
S,2024-11-16T23:00:00Z,S,0.5,6,,,
S,2024-11-17T05:00:00Z,S,0,6,,,
S,2024-11-17T11:00:00Z,S,0,6,,,
S,2024-11-17T17:00:00Z,S,0,6,,,
S,2024-11-17T23:00:00Z,S,0,6,,,
S,2024-11-18T05:00:00Z,S,0,6,,,
S,2024-11-18T11:00:00Z,S,0,6,,,
S,2024-11-18T17:00:00Z,S,0,6,,,
S,2024-11-18T23:00:00Z,S,0,6,,,
S,2024-11-19T05:00:00Z,S,0,6,,,
S,2024-11-19T11:00:00Z,S,0,6,,,
S,2024-11-19T17:00:00Z,S,0,6,,,
S,2024-11-19T23:00:00Z,S,0.7,6,,,
S,2024-11-20T05:00:00Z,S,0,6,,,
S,2024-11-20T11:00:00Z,S,0,6,,,
S,2024-11-20T17:00:00Z,S,0,6,,,
S,2024-11-20T23:00:00Z,S,0.9,6,,,
S,2024-11-21T05:00:00Z,S,0.2,6,,,
S,2024-11-21T11:00:00Z,S,2,6,,,
S,2024-11-21T17:00:00Z,S,0.4,6,,,
S,2024-11-21T23:00:00Z,S,0,6,,,
S,2024-11-22T05:00:00Z,S,0,6,,,
S,2024-11-22T11:00:00Z,S,0,6,,,
S,2024-11-22T17:00:00Z,S,0,6,,,
S,2024-11-22T23:00:00Z,S,0,6,,,
S,2024-11-23T05:00:00Z,S,0,6,,,
S,2024-11-23T11:00:00Z,S,0,6,,,
S,2024-11-23T17:00:00Z,S,0,6,,,
S,2024-11-23T23:00:00Z,S,0,6,,,
S,2024-11-24T05:00:00Z,S,0,6,,,
S,2024-11-24T11:00:00Z,S,0,6,,,
S,2024-11-24T17:00:00Z,S,0,6,,,
S,2024-11-24T23:00:00Z,S,0,6,,,
S,2024-11-25T05:00:00Z,S,0,6,,,
S,2024-11-25T11:00:00Z,S,0,6,,,
S,2024-11-25T17:00:00Z,S,0,6,,,
S,2024-11-25T23:00:00Z,S,0,6,,,
S,2024-11-26T05:00:00Z,S,0,6,,,
S,2024-11-26T11:00:00Z,S,0,6,,,
S,2024-11-26T17:00:00Z,S,0,6,,,
S,2024-11-26T23:00:00Z,S,0,6,,,
S,2024-11-27T05:00:00Z,S,0,6,,,
S,2024-11-27T11:00:00Z,S,0,6,,,
S,2024-11-27T17:00:00Z,S,0,6,,,
S,2024-11-27T23:00:00Z,S,0,6,,,
S,2024-11-28T05:00:00Z,S,0,6,,,
S,2024-11-28T11:00:00Z,S,0,6,,,
S,2024-11-28T17:00:00Z,S,0,6,,,
S,2024-11-28T23:00:00Z,S,0,6,,,
S,2024-11-29T05:00:00Z,S,0,6,,,
S,2024-11-29T11:00:00Z,S,0,6,,,
S,2024-11-29T17:00:00Z,S,0,6,,,
S,2024-11-29T23:00:00Z,S,6,6,,,
S,2024-11-30T05:00:00Z,S,3,6,,,
S,2024-11-30T11:00:00Z,S,7,6,,,
S,2024-11-30T17:00:00Z,S,4,6,,,
S,2024-11-30T23:00:00Z,S,3,6,,,
S,2024-12-01T05:00:00Z,S,2,6,,,
S,2024-12-01T11:00:00Z,S,0,6,,,
S,2024-12-01T17:00:00Z,S,0,6,,,
S,2024-12-01T23:00:00Z,S,0,6,,,
S,2024-12-02T05:00:00Z,S,0,6,,,
S,2024-12-02T11:00:00Z,S,0,6,,,
S,2024-12-02T17:00:00Z,S,0,6,,,
S,2024-12-02T23:00:00Z,S,0,6,,,
S,2024-12-03T05:00:00Z,S,0,6,,,
S,2024-12-03T11:00:00Z,S,0,6,,,
S,2024-12-03T17:00:00Z,S,0,6,,,
S,2024-12-03T23:00:00Z,S,0,6,,,
S,2024-12-04T05:00:00Z,S,0,6,,,
S,2024-12-04T11:00:00Z,S,0,6,,,
S,2024-12-04T17:00:00Z,S,0,6,,,
S,2024-12-04T23:00:00Z,S,0,6,,,
S,2024-12-05T05:00:00Z,S,0,6,,,
S,2024-12-05T11:00:00Z,S,0.7,6,,,
S,2024-12-05T17:00:00Z,S,0.8,6,,,
S,2024-12-05T23:00:00Z,S,0,6,,,
S,2024-12-06T05:00:00Z,S,0,6,,,
S,2024-12-06T11:00:00Z,S,0,6,,,
S,2024-12-06T17:00:00Z,S,0,6,,,
S,2024-12-06T23:00:00Z,S,0,6,,,
S,2024-12-07T05:00:00Z,S,0,6,,,
S,2024-12-07T11:00:00Z,S,0,6,,,
S,2024-12-07T17:00:00Z,S,0,6,,,
S,2024-12-07T23:00:00Z,S,0,6,,,
S,2024-12-08T05:00:00Z,S,0,6,,,
S,2024-12-08T11:00:00Z,S,0,6,,,
S,2024-12-08T17:00:00Z,S,0,6,,,
S,2024-12-08T23:00:00Z,S,0,6,,,
S,2024-12-09T05:00:00Z,S,0.3,6,,,
S,2024-12-09T11:00:00Z,S,22,6,,,
S,2024-12-09T17:00:00Z,S,5,6,,,
S,2024-12-09T23:00:00Z,S,0,6,,,
S,2024-12-10T05:00:00Z,S,0,6,,,
S,2024-12-10T11:00:00Z,S,0,6,,,
S,2024-12-10T17:00:00Z,S,0,6,,,
S,2024-12-10T23:00:00Z,S,0,6,,,
S,2024-12-11T05:00:00Z,S,0,6,,,
S,2024-12-11T11:00:00Z,S,13,6,,,
S,2024-12-11T17:00:00Z,S,0.3,6,,,
S,2024-12-11T23:00:00Z,S,1,6,,,
S,2024-12-12T05:00:00Z,S,4,6,,,
S,2024-12-12T11:00:00Z,S,0,6,,,
S,2024-12-12T17:00:00Z,S,0.8,6,,,
S,2024-12-12T23:00:00Z,S,0,6,,,
S,2024-12-13T05:00:00Z,S,0,6,,,
S,2024-12-13T11:00:00Z,S,0,6,,,
S,2024-12-13T17:00:00Z,S,0,6,,,
S,2024-12-13T23:00:00Z,S,0,6,,,
S,2024-12-14T05:00:00Z,S,0,6,,,
S,2024-12-14T11:00:00Z,S,0,6,,,
S,2024-12-14T17:00:00Z,S,0,6,,,
S,2024-12-14T23:00:00Z,S,0,6,,,
S,2024-12-15T05:00:00Z,S,0,6,,,
S,2024-12-15T11:00:00Z,S,0,6,,,
S,2024-12-15T17:00:00Z,S,0,6,,,
S,2024-12-15T23:00:00Z,S,2,6,,,
S,2024-12-16T05:00:00Z,S,11,6,,,
S,2024-12-16T11:00:00Z,S,0.1,6,,,
S,2024-12-16T17:00:00Z,S,0,6,,,
S,2024-12-16T23:00:00Z,S,0,6,,,
S,2024-12-17T05:00:00Z,S,0,6,,,
S,2024-12-17T11:00:00Z,S,0,6,,,
S,2024-12-17T17:00:00Z,S,0,6,,,
S,2024-12-17T23:00:00Z,S,0,6,,,
S,2024-12-18T05:00:00Z,S,0,6,,,
S,2024-12-18T11:00:00Z,S,0,6,,,
S,2024-12-18T17:00:00Z,S,0,6,,,
S,2024-12-18T23:00:00Z,S,0,6,,,
S,2024-12-19T05:00:00Z,S,0,6,,,
S,2024-12-19T11:00:00Z,S,0,6,,,
S,2024-12-19T17:00:00Z,S,0,6,,,
S,2024-12-19T23:00:00Z,S,0,6,,,
S,2024-12-20T05:00:00Z,S,0,6,,,
S,2024-12-20T11:00:00Z,S,0,6,,,
S,2024-12-20T17:00:00Z,S,0,6,,,
S,2024-12-20T23:00:00Z,S,0,6,,,
S,2024-12-21T05:00:00Z,S,0,6,,,
S,2024-12-21T11:00:00Z,S,0,6,,,
S,2024-12-21T17:00:00Z,S,0,6,,,
S,2024-12-21T23:00:00Z,S,0,6,,,
S,2024-12-22T05:00:00Z,S,0,6,,,
S,2024-12-22T11:00:00Z,S,0,6,,,
S,2024-12-22T17:00:00Z,S,0.1,6,,,
S,2024-12-22T23:00:00Z,S,6,6,,,
S,2024-12-23T05:00:00Z,S,0,6,,,
S,2024-12-23T11:00:00Z,S,0,6,,,
S,2024-12-23T17:00:00Z,S,0,6,,,
S,2024-12-23T23:00:00Z,S,0,6,,,
S,2024-12-24T05:00:00Z,S,0,6,,,
S,2024-12-24T11:00:00Z,S,0,6,,,
S,2024-12-24T17:00:00Z,S,0,6,,,
S,2024-12-24T23:00:00Z,S,0,6,,,
S,2024-12-25T05:00:00Z,S,0,6,,,
S,2024-12-25T11:00:00Z,S,1,6,,,
S,2024-12-25T17:00:00Z,S,6,6,,,
S,2024-12-25T23:00:00Z,S,0.4,6,,,
S,2024-12-26T05:00:00Z,S,0,6,,,
S,2024-12-26T11:00:00Z,S,0.5,6,,,
S,2024-12-26T17:00:00Z,S,0,6,,,
S,2024-12-26T23:00:00Z,S,0,6,,,
S,2024-12-27T05:00:00Z,S,0,6,,,
S,2024-12-27T11:00:00Z,S,0,6,,,
S,2024-12-27T17:00:00Z,S,0,6,,,
S,2024-12-27T23:00:00Z,S,0,6,,,
S,2024-12-28T05:00:00Z,S,0,6,,,
S,2024-12-28T11:00:00Z,S,0,6,,,
S,2024-12-28T17:00:00Z,S,0,6,,,
S,2024-12-28T23:00:00Z,S,0,6,,,
S,2024-12-29T05:00:00Z,S,0,6,,,
S,2024-12-29T11:00:00Z,S,0,6,,,
S,2024-12-29T17:00:00Z,S,0,6,,,
S,2024-12-29T23:00:00Z,S,0,6,,,
S,2024-12-30T05:00:00Z,S,0.8,6,,,
S,2024-12-30T11:00:00Z,S,0.2,6,,,
S,2024-12-30T17:00:00Z,S,0.7,6,,,
S,2024-12-30T23:00:00Z,S,0.1,6,,,
S,2024-12-31T05:00:00Z,S,0,6,,,
S,2024-12-31T11:00:00Z,S,0,6,,,
S,2024-12-31T17:00:00Z,S,0,6,,,
S,2024-12-31T23:00:00Z,S,0,6,,,
S,2025-01-01T05:00:00Z,S,0.2,6,,,
S,2025-01-01T11:00:00Z,S,0,6,,,
S,2025-01-01T17:00:00Z,S,0,6,,,
S,2025-01-01T23:00:00Z,S,0.1,6,,,
S,2025-01-02T05:00:00Z,S,0,6,,,
S,2025-01-02T11:00:00Z,S,0,6,,,
S,2025-01-02T17:00:00Z,S,0,6,,,
S,2025-01-02T23:00:00Z,S,2,6,,,
S,2025-01-03T05:00:00Z,S,0,6,,,
S,2025-01-03T11:00:00Z,S,0.1,6,,,
S,2025-01-03T17:00:00Z,S,7,6,,,
S,2025-01-03T23:00:00Z,S,0,6,,,
S,2025-01-04T05:00:00Z,S,0.5,6,,,
S,2025-01-04T11:00:00Z,S,0,6,,,
S,2025-01-04T17:00:00Z,S,0,6,,,
S,2025-01-04T23:00:00Z,S,0,6,,,
S,2025-01-05T05:00:00Z,S,0,6,,,
S,2025-01-05T11:00:00Z,S,0,6,,,
S,2025-01-05T17:00:00Z,S,0,6,,,
S,2025-01-05T23:00:00Z,S,0,6,,,
S,2025-01-06T05:00:00Z,S,0,6,,,
S,2025-01-06T11:00:00Z,S,0,6,,,
S,2025-01-06T17:00:00Z,S,0,6,,,
S,2025-01-06T23:00:00Z,S,0,6,,,
S,2025-01-07T05:00:00Z,S,0,6,,,
S,2025-01-07T11:00:00Z,S,0,6,,,
S,2025-01-07T17:00:00Z,S,0,6,,,
S,2025-01-07T23:00:00Z,S,0,6,,,
S,2025-01-08T05:00:00Z,S,0.2,6,,,
S,2025-01-08T11:00:00Z,S,0,6,,,
S,2025-01-08T17:00:00Z,S,0,6,,,
S,2025-01-08T23:00:00Z,S,0,6,,,
S,2025-01-09T05:00:00Z,S,0,6,,,
S,2025-01-09T11:00:00Z,S,0,6,,,
S,2025-01-09T17:00:00Z,S,0,6,,,
S,2025-01-09T23:00:00Z,S,0,6,,,
S,2025-01-10T05:00:00Z,S,0,6,,,
S,2025-01-10T11:00:00Z,S,0,6,,,
S,2025-01-10T17:00:00Z,S,0,6,,,
S,2025-01-10T23:00:00Z,S,0,6,,,
S,2025-01-11T05:00:00Z,S,0,6,,,
S,2025-01-11T11:00:00Z,S,0,6,,,
S,2025-01-11T17:00:00Z,S,0,6,,,
S,2025-01-11T23:00:00Z,S,0,6,,,
S,2025-01-12T05:00:00Z,S,0,6,,,
S,2025-01-12T11:00:00Z,S,0,6,,,
S,2025-01-12T17:00:00Z,S,0,6,,,
S,2025-01-12T23:00:00Z,S,0,6,,,
S,2025-01-13T05:00:00Z,S,0,6,,,
S,2025-01-13T11:00:00Z,S,0,6,,,
S,2025-01-13T17:00:00Z,S,0,6,,,
S,2025-01-13T23:00:00Z,S,0,6,,,
S,2025-01-14T05:00:00Z,S,0,6,,,
S,2025-01-14T11:00:00Z,S,0,6,,,
S,2025-01-14T17:00:00Z,S,0,6,,,
S,2025-01-14T23:00:00Z,S,0,6,,,
S,2025-01-15T05:00:00Z,S,0,6,,,
S,2025-01-15T11:00:00Z,S,0,6,,,
S,2025-01-15T17:00:00Z,S,0,6,,,
S,2025-01-15T23:00:00Z,S,0,6,,,
S,2025-01-16T05:00:00Z,S,0,6,,,
S,2025-01-16T11:00:00Z,S,0,6,,,
S,2025-01-16T17:00:00Z,S,0,6,,,
S,2025-01-16T23:00:00Z,S,0,6,,,
S,2025-01-17T05:00:00Z,S,0,6,,,
S,2025-01-17T11:00:00Z,S,0,6,,,
S,2025-01-17T17:00:00Z,S,0,6,,,
S,2025-01-17T23:00:00Z,S,0,6,,,
S,2025-01-18T05:00:00Z,S,0,6,,,
S,2025-01-18T11:00:00Z,S,0,6,,,
S,2025-01-18T17:00:00Z,S,0,6,,,
S,2025-01-18T23:00:00Z,S,0,6,,,
S,2025-01-19T05:00:00Z,S,0,6,,,
S,2025-01-19T11:00:00Z,S,0,6,,,
S,2025-01-19T17:00:00Z,S,0,6,,,
S,2025-01-19T23:00:00Z,S,0,6,,,
S,2025-01-20T05:00:00Z,S,0,6,,,
S,2025-01-20T11:00:00Z,S,0,6,,,
S,2025-01-20T17:00:00Z,S,0.1,6,,,
S,2025-01-20T23:00:00Z,S,2,6,,,
S,2025-01-21T05:00:00Z,S,3,6,,,
S,2025-01-21T11:00:00Z,S,0.4,6,,,
S,2025-01-21T17:00:00Z,S,0,6,,,
S,2025-01-21T23:00:00Z,S,0,6,,,
S,2025-01-22T05:00:00Z,S,0,6,,,
S,2025-01-22T11:00:00Z,S,0,6,,,
S,2025-01-22T17:00:00Z,S,0,6,,,
S,2025-01-22T23:00:00Z,S,0,6,,,
S,2025-01-23T05:00:00Z,S,0,6,,,
S,2025-01-23T11:00:00Z,S,0,6,,,
S,2025-01-23T17:00:00Z,S,0,6,,,
S,2025-01-23T23:00:00Z,S,0,6,,,
S,2025-01-24T05:00:00Z,S,0,6,,,
S,2025-01-24T11:00:00Z,S,0,6,,,
S,2025-01-24T17:00:00Z,S,0,6,,,
S,2025-01-24T23:00:00Z,S,0,6,,,
S,2025-01-25T05:00:00Z,S,0.1,6,,,
S,2025-01-25T11:00:00Z,S,10,6,,,
S,2025-01-25T17:00:00Z,S,6,6,,,
S,2025-01-25T23:00:00Z,S,3,6,,,
S,2025-01-26T05:00:00Z,S,2,6,,,
S,2025-01-26T11:00:00Z,S,2,6,,,
S,2025-01-26T17:00:00Z,S,0.2,6,,,
S,2025-01-26T23:00:00Z,S,0,6,,,
S,2025-01-27T05:00:00Z,S,0,6,,,
S,2025-01-27T11:00:00Z,S,0,6,,,
S,2025-01-27T17:00:00Z,S,0,6,,,
S,2025-01-27T23:00:00Z,S,0,6,,,
S,2025-01-28T05:00:00Z,S,0,6,,,
S,2025-01-28T11:00:00Z,S,0,6,,,
S,2025-01-28T17:00:00Z,S,0,6,,,
S,2025-01-28T23:00:00Z,S,0,6,,,
S,2025-01-29T05:00:00Z,S,0,6,,,
S,2025-01-29T11:00:00Z,S,0,6,,,
S,2025-01-29T17:00:00Z,S,0,6,,,
S,2025-01-29T23:00:00Z,S,0,6,,,
S,2025-01-30T05:00:00Z,S,0,6,,,
S,2025-01-30T11:00:00Z,S,0,6,,,
S,2025-01-30T17:00:00Z,S,0,6,,,
S,2025-01-30T23:00:00Z,S,0.3,6,,,
S,2025-01-31T05:00:00Z,S,0,6,,,
S,2025-01-31T11:00:00Z,S,0,6,,,
S,2025-01-31T17:00:00Z,S,0,6,,,
S,2025-01-31T23:00:00Z,S,0,6,,,
S,2025-02-01T05:00:00Z,S,0,6,,,
S,2025-02-01T11:00:00Z,S,0,6,,,
S,2025-02-01T17:00:00Z,S,0,6,,,
S,2025-02-01T23:00:00Z,S,0,6,,,
S,2025-02-02T05:00:00Z,S,0,6,,,
S,2025-02-02T11:00:00Z,S,0,6,,,
S,2025-02-02T17:00:00Z,S,0,6,,,
S,2025-02-02T23:00:00Z,S,0,6,,,
S,2025-02-03T05:00:00Z,S,5,6,,,
S,2025-02-03T11:00:00Z,S,0,6,,,
S,2025-02-03T17:00:00Z,S,0,6,,,
S,2025-02-03T23:00:00Z,S,0,6,,,
S,2025-02-04T05:00:00Z,S,0,6,,,
S,2025-02-04T11:00:00Z,S,0,6,,,
S,2025-02-04T17:00:00Z,S,0,6,,,
S,2025-02-04T23:00:00Z,S,0,6,,,
S,2025-02-05T05:00:00Z,S,0,6,,,
S,2025-02-05T11:00:00Z,S,0,6,,,
S,2025-02-05T17:00:00Z,S,0,6,,,
S,2025-02-05T23:00:00Z,S,0,6,,,
S,2025-02-06T05:00:00Z,S,0,6,,,
S,2025-02-06T11:00:00Z,S,0,6,,,
S,2025-02-06T17:00:00Z,S,0,6,,,
S,2025-02-06T23:00:00Z,S,0,6,,,
S,2025-02-07T05:00:00Z,S,0,6,,,
S,2025-02-07T11:00:00Z,S,0,6,,,
S,2025-02-07T17:00:00Z,S,0.9,6,,,
S,2025-02-07T23:00:00Z,S,0.2,6,,,
S,2025-02-08T05:00:00Z,S,0,6,,,
S,2025-02-08T11:00:00Z,S,0,6,,,
S,2025-02-08T17:00:00Z,S,0,6,,,
S,2025-02-08T23:00:00Z,S,0,6,,,
S,2025-02-09T05:00:00Z,S,0,6,,,
S,2025-02-09T11:00:00Z,S,0,6,,,
S,2025-02-09T17:00:00Z,S,0,6,,,
S,2025-02-09T23:00:00Z,S,0,6,,,
S,2025-02-10T05:00:00Z,S,6,6,,,
S,2025-02-10T11:00:00Z,S,0,6,,,
S,2025-02-10T17:00:00Z,S,0,6,,,
S,2025-02-10T23:00:00Z,S,0,6,,,
